Testing Adventurer randomly
branch  1 taken 0%
        -: 1145:    {
        -: 1146:      //add card to played pile
     4040: 1147:      state->playedCards[state->playedCardCount] = state->hand[currentPlayer][handPos]; 
     4040: 1148:      state->playedCardCount++;
        -: 1149:    }
        -: 1150:	
        -: 1151:  //set played card to -1
     4040: 1152:  state->hand[currentPlayer][handPos] = -1;
        -: 1153:	
        -: 1154:  //remove card from player's hand
     4040: 1155:  if ( handPos == (state->handCount[currentPlayer] - 1) ) 	//last card in hand array is played
branch  0 taken 1% (fallthrough)
branch  1 taken 99%
        -: 1156:    {
        -: 1157:      //reduce number of cards in hand
       18: 1158:      state->handCount[currentPlayer]--;
        -: 1159:    }
     4022: 1160:  else if ( state->handCount[currentPlayer] == 1 ) //only one card in hand
branch  0 taken 1% (fallthrough)
branch  1 taken 99%
        -: 1161:    {
        -: 1162:      //reduce number of cards in hand
        6: 1163:      state->handCount[currentPlayer]--;
        -: 1164:    }
        -: 1165:  else 	
        -: 1166:    {
        -: 1167:      //replace discarded card with last card in hand
     4016: 1168:      state->hand[currentPlayer][handPos] = state->hand[currentPlayer][ (state->handCount[currentPlayer] - 1)];
        -: 1169:      //set last card to -1
     4016: 1170:      state->hand[currentPlayer][state->handCount[currentPlayer] - 1] = -1;
        -: 1171:      //reduce number of cards in hand
     4016: 1172:      state->handCount[currentPlayer]--;
        -: 1173:    }
        -: 1174:	
     4040: 1175:  return 0;
        -: 1176:}
        -: 1177:
function gainCard called 0 returned 0% blocks executed 0%
    #####: 1178:int gainCard(int supplyPos, struct gameState *state, int toFlag, int player)
        -: 1179:{
        -: 1180:  //Note: supplyPos is enum of choosen card
        -: 1181:	
        -: 1182:  //check if supply pile is empty (0) or card is not used in game (-1)
    #####: 1183:  if ( supplyCount(supplyPos, state) < 1 )
call    0 never executed
branch  1 never executed
branch  2 never executed
        -: 1184:    {
    #####: 1185:      return -1;
        -: 1186:    }
        -: 1187:	
        -: 1188:  //added card for [whoseTurn] current player:
        -: 1189:  // toFlag = 0 : add to discard
        -: 1190:  // toFlag = 1 : add to deck
        -: 1191:  // toFlag = 2 : add to hand
        -: 1192:
    #####: 1193:  if (toFlag == 1)
branch  0 never executed
branch  1 never executed
        -: 1194:    {
    #####: 1195:      state->deck[ player ][ state->deckCount[player] ] = supplyPos;
    #####: 1196:      state->deckCount[player]++;
        -: 1197:    }
    #####: 1198:  else if (toFlag == 2)
branch  0 never executed
branch  1 never executed
        -: 1199:    {
    #####: 1200:      state->hand[ player ][ state->handCount[player] ] = supplyPos;
    #####: 1201:      state->handCount[player]++;
        -: 1202:    }
        -: 1203:  else
        -: 1204:    {
    #####: 1205:      state->discard[player][ state->discardCount[player] ] = supplyPos;
    #####: 1206:      state->discardCount[player]++;
        -: 1207:    }
        -: 1208:	
        -: 1209:  //decrease number in supply pile
    #####: 1210:  state->supplyCount[supplyPos]--;
        -: 1211:	 
    #####: 1212:  return 0;
        -: 1213:}
        -: 1214:
function updateCoins called 134 returned 100% blocks executed 82%
      134: 1215:int updateCoins(int player, struct gameState *state, int bonus)
        -: 1216:{
        -: 1217:  int i;
        -: 1218:	
        -: 1219:  //reset coin count
      134: 1220:  state->coins = 0;
        -: 1221:
        -: 1222:  //add coins for each Treasure card in player's hand
      804: 1223:  for (i = 0; i < state->handCount[player]; i++)
branch  0 taken 83%
branch  1 taken 17% (fallthrough)
        -: 1224:    {
      670: 1225:      if (state->hand[player][i] == copper)
branch  0 taken 69% (fallthrough)
branch  1 taken 31%
        -: 1226:	{
      464: 1227:	  state->coins += 1;
        -: 1228:	}
      206: 1229:      else if (state->hand[player][i] == silver)
branch  0 taken 0% (fallthrough)
branch  1 taken 100%
        -: 1230:	{
    #####: 1231:	  state->coins += 2;
        -: 1232:	}
      206: 1233:      else if (state->hand[player][i] == gold)
branch  0 taken 0% (fallthrough)
branch  1 taken 100%
        -: 1234:	{
    #####: 1235:	  state->coins += 3;
        -: 1236:	}	
        -: 1237:    }	
        -: 1238:
        -: 1239:  //add bonus
      134: 1240:  state->coins += bonus;
        -: 1241:
      134: 1242:  return 0;
        -: 1243:}
        -: 1244:
        -: 1245:
        -: 1246:/*Functions with bugs in them*/
        -: 1247:
function adventurer_effect called 4022 returned 100% blocks executed 100%
     4022: 1248:int adventurer_effect(int drawntreasure, int currentPlayer, int cardDrawn, int z, int* temphand, struct gameState *state, int handPos){
   508546: 1249:    while(drawntreasure < 4){ //bug, increased treasure from 2 to 4
branch  0 taken 99%
branch  1 taken 1% (fallthrough)
   500502: 1250:        if(state->deckCount[currentPlayer] < 1){
branch  0 taken 2% (fallthrough)
branch  1 taken 98%
     8312: 1251:            shuffle(currentPlayer, state);
call    0 returned 100%
        -: 1252:        }
   500502: 1253:        drawCard(currentPlayer, state);
call    0 returned 100%
   500502: 1254:        cardDrawn = state->hand[currentPlayer][state->handCount[currentPlayer]-1];//top card of hand is most recently drawn card.
   500502: 1255:        if (cardDrawn == copper || cardDrawn == silver || cardDrawn == gold)
branch  0 taken 99% (fallthrough)
branch  1 taken 1%
branch  2 taken 99% (fallthrough)
branch  3 taken 1%
branch  4 taken 1% (fallthrough)
branch  5 taken 99%
    16088: 1256:            drawntreasure++;
        -: 1257:        else{
   484414: 1258:            temphand[z]=cardDrawn;
   484414: 1259:            state->handCount[currentPlayer]--; //this should just remove the top card (the most recently drawn one).
   484414: 1260:            z++;
        -: 1261:        }
        -: 1262:    }
   492458: 1263:    while(z-1>=0){
branch  0 taken 99%
branch  1 taken 1% (fallthrough)
   484414: 1264:        state->discard[currentPlayer][state->discardCount[currentPlayer]++]=temphand[z-1]; // discard all cards in play that have been drawn
   484414: 1265:        z=z-1;
        -: 1266:    }
     4022: 1267:    return 0;
        -: 1268:}
        -: 1269:
        -: 1270:
function council_room_effect called 0 returned 0% blocks executed 0%
    #####: 1271:int council_room_effect(int currentPlayer, struct gameState *state, int handPos){
        -: 1272:    int i;
        -: 1273:    //+4 Cards
    #####: 1274:    for (i = 0; i < 4; i++)
branch  0 never executed
branch  1 never executed
        -: 1275:    {
    #####: 1276:        drawCard(currentPlayer, state);
call    0 never executed
        -: 1277:    }
        -: 1278:    
        -: 1279:    //+1 Buy
    #####: 1280:    state->numBuys++;
        -: 1281:    
        -: 1282:    //Each other player draws a card
    #####: 1283:    for (i = 0; i < state->numPlayers; i++)
branch  0 never executed
branch  1 never executed
        -: 1284:    {
    #####: 1285:        if ( i != currentPlayer )
branch  0 never executed
branch  1 never executed
        -: 1286:        {
    #####: 1287:            drawCard(i, state);
call    0 never executed
    #####: 1288:            drawCard(i, state); //bug - added additional card draw to other players
call    0 never executed
        -: 1289:        }
        -: 1290:    }
        -: 1291:    
        -: 1292:    //put played card in played card pile
    #####: 1293:    discardCard(handPos, currentPlayer, state, 0);
call    0 never executed
        -: 1294:    
    #####: 1295:    return 0;
        -: 1296:}
        -: 1297:
function smithy_effect called 2006 returned 100% blocks executed 100%
     2006: 1298:int smithy_effect(int currentPlayer, int handPos, struct gameState *state){
        -: 1299:    int i;
        -: 1300:    //+3 Cards
    10030: 1301:    for (i = 0; i < 4; i++) //bug, increased boundary from 3 to 4
branch  0 taken 80%
branch  1 taken 20% (fallthrough)
        -: 1302:    {
     8024: 1303:        drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1304:    }
        -: 1305:    
        -: 1306:    //discard card from hand
     2006: 1307:    discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
     2006: 1308:    return 0;
        -: 1309:}
        -: 1310:
        -: 1311:
function village_effect called 2006 returned 100% blocks executed 100%
     2006: 1312:int village_effect(int currentPlayer, struct gameState* state, int handPos){
        -: 1313:    //+1 Card
     2006: 1314:    drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1315:    
        -: 1316:    //+2 Actions
     2006: 1317:    state->numActions = state->numActions + 2;
        -: 1318:    
        -: 1319:    //discard played card from hand
     2006: 1320:    discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
     2006: 1321:    return 0;}
        -: 1322:
        -: 1323:
function mine_effect called 0 returned 0% blocks executed 0%
    #####: 1324:int mine_effect(struct gameState* state, int choice1, int choice2, int currentPlayer, int handPos){
        -: 1325:    int i;
    #####: 1326:    int j = state->hand[currentPlayer][choice1];  //store card we will trash
        -: 1327:    
    #####: 1328:    if (state->hand[currentPlayer][choice1] > copper || state->hand[currentPlayer][choice1] < gold) //bug, reversed inequality signs
branch  0 never executed
branch  1 never executed
branch  2 never executed
branch  3 never executed
        -: 1329:    {
    #####: 1330:        return -1;
        -: 1331:    }
        -: 1332:    
    #####: 1333:    if (choice2 > treasure_map || choice2 < curse)
branch  0 never executed
branch  1 never executed
branch  2 never executed
branch  3 never executed
        -: 1334:    {
    #####: 1335:        return -1;
        -: 1336:    }
        -: 1337:    
    #####: 1338:    if ( (getCost(state->hand[currentPlayer][choice1]) + 3) > getCost(choice2) )
call    0 never executed
call    1 never executed
branch  2 never executed
branch  3 never executed
        -: 1339:    {
    #####: 1340:        return -1;
        -: 1341:    }
        -: 1342:    
    #####: 1343:    gainCard(choice2, state, 2, currentPlayer);
call    0 never executed
        -: 1344:    
        -: 1345:    //discard card from hand
    #####: 1346:    discardCard(handPos, currentPlayer, state, 0);
call    0 never executed
        -: 1347:    
        -: 1348:    //discard trashed card
    #####: 1349:    for (i = 0; i < state->handCount[currentPlayer]; i++)
branch  0 never executed
branch  1 never executed
        -: 1350:    {
    #####: 1351:        if (state->hand[currentPlayer][i] == j)
branch  0 never executed
branch  1 never executed
        -: 1352:        {
    #####: 1353:            discardCard(i, currentPlayer, state, 0);
call    0 never executed
    #####: 1354:            break;
        -: 1355:        }
        -: 1356:    }
        -: 1357:    
    #####: 1358:    return 0;}
        -: 1359:
        -: 1360:
        -: 1361:
        -: 1362:/*"Fixed" versions of the card functions, modified to address caught bugs*/
        -: 1363:/*
        -: 1364:int adventurer_effect(int drawntreasure, int currentPlayer, int cardDrawn, int z, int* temphand, struct gameState *state, int handPos){
        -: 1365:    int shuffle_count = 0;
        -: 1366:    while(drawntreasure < 2 && shuffle_count < 2){ //bug, increased treasure from 2 to 4
        -: 1367:        if(state->deckCount[currentPlayer] < 1){
        -: 1368:            //Step 1 Shuffle the discard pile back into a deck //responds to bug identified by test suite section 2
        -: 1369:            int i;
        -: 1370:            //Move discard to deck
        -: 1371:            for (i = 0; i < state->discardCount[currentPlayer];i++){
        -: 1372:                state->deck[currentPlayer][i] = state->discard[currentPlayer][i];
        -: 1373:                state->discard[currentPlayer][i] = -1;
        -: 1374:            }
        -: 1375:            
        -: 1376:            state->deckCount[currentPlayer] = state->discardCount[currentPlayer];
        -: 1377:            state->discardCount[currentPlayer] = 0;//Reset discard
        -: 1378:            
        -: 1379:            
        -: 1380:            shuffle(currentPlayer, state);
        -: 1381:            shuffle_count++;
        -: 1382:        }
        -: 1383:        int result = drawCard(currentPlayer, state);
        -: 1384:        cardDrawn = state->hand[currentPlayer][state->handCount[currentPlayer]-1];//top card of hand is most recently drawn card.
        -: 1385:        if (cardDrawn == copper || cardDrawn == silver || cardDrawn == gold){
        -: 1386:            drawntreasure++;}
        -: 1387:        else{
        -: 1388:            if(result != -1){
        -: 1389:                temphand[z]=cardDrawn;
        -: 1390:                state->handCount[currentPlayer]--; //this should just remove the top card (the most recently drawn one).
        -: 1391:                z++;}
        -: 1392:        }
        -: 1393:    }
        -: 1394:    while(z-1>=0){
        -: 1395:        state->discard[currentPlayer][state->discardCount[currentPlayer]++]=temphand[z-1]; // discard all cards in play that have been drawn
        -: 1396:        z=z-1;
        -: 1397:    }
        -: 1398:    
        -: 1399:    //discard card from hand
        -: 1400:    discardCard(handPos, currentPlayer, state, 0);
        -: 1401:    return 0;
        -: 1402:}
        -: 1403:
        -: 1404:
        -: 1405:int council_room_effect(int currentPlayer, struct gameState *state, int handPos){
        -: 1406:    
        -: 1407:    //+4 Cards
        -: 1408:    for (int i = 0; i < 4; i++)
        -: 1409:    {
        -: 1410:        drawCard(currentPlayer, state);
        -: 1411:    }
        -: 1412:    
        -: 1413:    //+1 Buy
        -: 1414:    state->numBuys++;
        -: 1415:    
        -: 1416:    //Each other player draws a card
        -: 1417:    for (int i = 0; i < state->numPlayers; i++)
        -: 1418:    {
        -: 1419:        if ( i != currentPlayer )
        -: 1420:        {
        -: 1421:            drawCard(i, state);
        -: 1422:            //drawCard(i, state); //bug - added additional card draw for other players
        -: 1423:        }
        -: 1424:    }
        -: 1425:    
        -: 1426:    //put played card in played card pile
        -: 1427:    discardCard(handPos, currentPlayer, state, 0);
        -: 1428:    
        -: 1429:    return 0;
        -: 1430:}
        -: 1431:
        -: 1432:int smithy_effect(int currentPlayer, int handPos, struct gameState *state){
        -: 1433:    //+3 Cards
        -: 1434:    for (int i = 0; i < 3; i++) //bug, increased boundary from 3 to 4
        -: 1435:    {
        -: 1436:        drawCard(currentPlayer, state);
        -: 1437:    }
        -: 1438:    
        -: 1439:    //discard card from hand
        -: 1440:    discardCard(handPos, currentPlayer, state, 0);
        -: 1441:    return 0;
        -: 1442:}
        -: 1443:
        -: 1444:
        -: 1445:int village_effect(int currentPlayer, struct gameState* state, int handPos){
        -: 1446:    //+1 Card
        -: 1447:    drawCard(currentPlayer, state);
        -: 1448:    
        -: 1449:    //+2 Actions
        -: 1450:    state->numActions = state->numActions + 2;
        -: 1451:    
        -: 1452:    //discard played card from hand
        -: 1453:    discardCard(handPos, currentPlayer, state, 0);
        -: 1454:    return 0;}
        -: 1455:
        -: 1456:
        -: 1457:int mine_effect(struct gameState* state, int choice1, int choice2, int currentPlayer, int handPos){
        -: 1458:    int j = state->hand[currentPlayer][choice1];  //store card we will trash
        -: 1459:    
        -: 1460:    if (state->hand[currentPlayer][choice1] < copper || state->hand[currentPlayer][choice1] > gold) //bug, reversed inequality signs
        -: 1461:    {
        -: 1462:        return -1;
        -: 1463:    }
        -: 1464:    
        -: 1465:    if (choice2 > gold || choice2 < copper) //bug, needed to limit to treasure cards
        -: 1466:    {
        -: 1467:        return -1;
        -: 1468:    }
        -: 1469:    
        -: 1470:    if ( (getCost(state->hand[currentPlayer][choice1]) + 3) < getCost(choice2) ) //bug, needed to reverse signs
        -: 1471:    {
        -: 1472:        return -1;
        -: 1473:    }
        -: 1474:    
        -: 1475:    gainCard(choice2, state, 2, currentPlayer);
        -: 1476:    
        -: 1477:    //discard card from hand
        -: 1478:    discardCard(handPos, currentPlayer, state, 0);
        -: 1479:    
        -: 1480:    //discard trashed card
        -: 1481:    for (int i = 0; i < state->handCount[currentPlayer]; i++)
        -: 1482:    {
        -: 1483:        if (state->hand[currentPlayer][i] == j)
        -: 1484:        {
        -: 1485:            discardCard(choice1, currentPlayer, state, 1); // fixed bug to trash card rather than move to played
        -: 1486:            break;
        -: 1487:        }
        -: 1488:    }
        -: 1489:    
        -: 1490:    return 0;}
        -: 1491:
        -: 1492:
        -: 1493:*/
        -: 1494:
        -: 1495://end of dominion.c
