Testing playAdventurer randomly
        -: 1160: * Parameters: int, struct gameState, int
        -: 1161: * Description: play the adventurer card's effect
        -: 1162: * draws cards from the player's deck until 2 treasure cards are in hand
        -: 1163: * Precondition: pass valid player int, initialized gameState, and handPos of the
        -: 1164: * played card
        -: 1165: * Postcondition: 2 treasure added to current player's hand, all other cards
        -: 1166: * drawn from deck discarded into played pile
        -: 1167: *  ************************************/
function playAdventurer called 2011 returned 100% blocks executed 100%
     2011: 1168:int playAdventurer(int currentPlayer, struct gameState *state, int handPos){
        -: 1169:    int cardDrawn,
     2011: 1170:        z=0,
     2011: 1171:        drawntreasure=0;
        -: 1172:
        -: 1173:    int temphand[MAX_HAND];
        -: 1174:
    68970: 1175:    while(drawntreasure<2){
branch  0 taken 97%
branch  1 taken 3% (fallthrough)
        -: 1176:        //if the deck is empty we need to shuffle discard and add to deck
    64948: 1177:        if (state->deckCount[currentPlayer] <1){
branch  0 taken 1% (fallthrough)
branch  1 taken 99%
       55: 1178:            shuffle(currentPlayer, state);
call    0 returned 100%
        -: 1179:        }
    64948: 1180:        drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1181:        //top card of hand is most recently drawn card.
    64948: 1182:        cardDrawn = state->hand[currentPlayer][state->handCount[currentPlayer]-1];
    64948: 1183:        if (cardDrawn == copper || cardDrawn == silver || cardDrawn == gold)
branch  0 taken 98% (fallthrough)
branch  1 taken 2%
branch  2 taken 98% (fallthrough)
branch  3 taken 2%
branch  4 taken 2% (fallthrough)
branch  5 taken 98%
     4022: 1184:            drawntreasure++;
        -: 1185:        else{
    60926: 1186:            temphand[z]=cardDrawn;
        -: 1187:
        -: 1188:            //this should just remove the top card (the most recently drawn one).
    60926: 1189:            state->handCount[currentPlayer]--;
    60926: 1190:            z++;
        -: 1191:        }
        -: 1192:    }
        -: 1193:    /*$$*/
     2011: 1194:    state->handCount[currentPlayer]++;
    64948: 1195:    while(z-1>=0){
branch  0 taken 97%
branch  1 taken 3% (fallthrough)
    60926: 1196:        state->discard[currentPlayer][state->discardCount[currentPlayer]++]=temphand[z-1]; // discard all cards in play that have been drawn
    60926: 1197:        z=z-1;
        -: 1198:    }
        -: 1199:
     2011: 1200:    return 0;
        -: 1201:}
        -: 1202:
        -: 1203:/****************************************
        -: 1204: * Function: playSmithy()
        -: 1205: * Parameters: int, struct gameState, int
        -: 1206: * Description: Plays the smithy card's effect. Player draws an additional 3 cards
        -: 1207: * Preconditions: passed current player int, passed valid gameState, and handPos of
        -: 1208: * the smithy card
        -: 1209: * Postconditions: Player has 3 additional cards in their hand
        -: 1210: * *************************************/
        -: 1211:
function playSmithy called 3 returned 100% blocks executed 100%
        3: 1212:int playSmithy(int currentPlayer, struct gameState *state, int handPos){
        -: 1213:    int i;
        -: 1214:    //+3 Cards
        -: 1215:    /*$$*/
       15: 1216:    for (i = 0; i <= 3; i++)
branch  0 taken 80%
branch  1 taken 20% (fallthrough)
        -: 1217:    {
       12: 1218:        drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1219:    }
        -: 1220:    //discard card from hand
        3: 1221:    discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
        3: 1222:    discardCard(handPos-1, currentPlayer, state, 0);
call    0 returned 100%
        3: 1223:    return 0;
        -: 1224:}
        -: 1225:
        -: 1226:/****************************************
        -: 1227: * Function: playCouncilRoom
        -: 1228: * Parameters: int, struct gameState, int 
        -: 1229: * Description: Plays the council room card effect. gets 4 additional cards,
        -: 1230: * 1 additional buy.  All other players draw a card as well
        -: 1231: * Preconditions: passed current player int, passed valid gameState, and handPos of
        -: 1232: * Postconditions: players have the additional cards as stated. current player
        -: 1233: * has 1 additional buy
        -: 1234: * *************************************/
function playCouncilRoom called 0 returned 0% blocks executed 0%
    #####: 1235:int playCouncilRoom(int currentPlayer, struct gameState *state, int handPos){
        -: 1236:    int i;
        -: 1237:    //+4 Cards
    #####: 1238:    for (i = 0; i < 4; i++){
branch  0 never executed
branch  1 never executed
    #####: 1239:        drawCard(currentPlayer, state);
call    0 never executed
        -: 1240:    }
        -: 1241:
        -: 1242:    //+1 Buy
    #####: 1243:    state->numBuys++;
        -: 1244:
        -: 1245:    //Each other player draws a card
    #####: 1246:    for (i = 0; i < state->numPlayers; i++){
branch  0 never executed
branch  1 never executed
    #####: 1247:        if ( i != currentPlayer ) {
branch  0 never executed
branch  1 never executed
    #####: 1248:            drawCard(i, state);
call    0 never executed
        -: 1249:        }
        -: 1250:    }
        -: 1251:    //put played card in played card pile
    #####: 1252:    discardCard(handPos, currentPlayer, state, 0);
call    0 never executed
    #####: 1253:    return 0;
        -: 1254:}
        -: 1255:
        -: 1256:
        -: 1257:/****************************************
        -: 1258: * Function: playFeast
        -: 1259: * Parameters: int, struct gameState, int
        -: 1260: * Description: Player gets to gain a card valued up to 5 treasure
        -: 1261: * Play the feast card effect
        -: 1262: * Preconditions: pass valid parameters.
        -: 1263: * Postconditions: player has bought a new card worth 5 treasure
        -: 1264: * *************************************/
function playFeast called 0 returned 0% blocks executed 0%
    #####: 1265:int playFeast(int currentPlayer, struct gameState *state, int choice1){
        -: 1266:    int i, x;
        -: 1267:    int temphand[MAX_HAND];
        -: 1268:    //gain card with cost up to 5
        -: 1269:    //Backup hand
    #####: 1270:    for (i = 0; i <= state->handCount[currentPlayer]; i++){
branch  0 never executed
branch  1 never executed
    #####: 1271:        temphand[i] = state->hand[currentPlayer][i];//Backup card
    #####: 1272:        state->hand[currentPlayer][i] = -1;//Set to nothing
        -: 1273:    }
        -: 1274:    //Backup hand
        -: 1275:
        -: 1276:    //Update Coins for Buy
    #####: 1277:    updateCoins(currentPlayer, state, 5);
call    0 never executed
    #####: 1278:    x = 1;//Condition to loop on
    #####: 1279:    while( x == 1) {//Buy one card
branch  0 never executed
branch  1 never executed
    #####: 1280:        if (supplyCount(choice1, state) <= 0){
call    0 never executed
branch  1 never executed
branch  2 never executed
        -: 1281:            if (DEBUG)
        -: 1282:                printf("None of that card left, sorry!\n");
        -: 1283:
        -: 1284:            if (DEBUG){
        -: 1285:                printf("Cards Left: %d\n", supplyCount(choice1, state));
        -: 1286:            }
        -: 1287:        }
    #####: 1288:        else if (state->coins < getCost(choice1)){
call    0 never executed
branch  1 never executed
branch  2 never executed
    #####: 1289:            printf("That card is too expensive!\n");
call    0 never executed
        -: 1290:
        -: 1291:            if (DEBUG){
        -: 1292:                printf("Coins: %d < %d\n", state->coins, getCost(choice1));
        -: 1293:            }
        -: 1294:        }
        -: 1295:        else{
        -: 1296:
        -: 1297:            if (DEBUG){
        -: 1298:                printf("Deck Count: %d\n", state->handCount[currentPlayer] + state->deckCount[currentPlayer] + state->discardCount[currentPlayer]);
        -: 1299:            }
        -: 1300:
    #####: 1301:            gainCard(choice1, state, 0, currentPlayer);//Gain the card
call    0 never executed
    #####: 1302:            x = 0;//No more buying cards
        -: 1303:
        -: 1304:            if (DEBUG){
        -: 1305:                printf("Deck Count: %d\n", state->handCount[currentPlayer] + state->deckCount[currentPlayer] + state->discardCount[currentPlayer]);
        -: 1306:            }
        -: 1307:
        -: 1308:        }
        -: 1309:    }     
        -: 1310:    //Reset Hand
    #####: 1311:    for (i = 0; i <= state->handCount[currentPlayer]; i++){
branch  0 never executed
branch  1 never executed
    #####: 1312:        state->hand[currentPlayer][i] = temphand[i];
    #####: 1313:        temphand[i] = -1;
        -: 1314:    }
        -: 1315:    //Reset Hand
    #####: 1316:    return 0;
        -: 1317:}
        -: 1318:
        -: 1319:/****************************************
        -: 1320: * Function: playGardens()
        -: 1321: * Parameters: none
        -: 1322: * Description: Play garden card, has no effect on action only counts during 
        -: 1323: * points counting
        -: 1324: * Preconditions: none
        -: 1325: * Postconditions: none
        -: 1326: * *************************************/
function playGardens called 0 returned 0% blocks executed 0%
    #####: 1327:int playGardens(){
    #####: 1328:    return -1;
        -: 1329:}
        -: 1330:
        -: 1331:/****************************************
        -: 1332: * Function: playEmbargo
        -: 1333: * Parameters: int, struct gameState, int, int, int*
        -: 1334: * Description: embargo effect, validates choice1 and if choice1 is in supply
        -: 1335: * adds embargo token to the supply stack of players choice
        -: 1336: * +2 coins for current player
        -: 1337: * Preconditions: passed valid player, gameState, handPos of embargo card, choice1, and
        -: 1338: * bonus treasure variable
        -: 1339: * Postconditions: card effects take place
        -: 1340: * *************************************/
        -: 1341:
function playEmbargo called 0 returned 0% blocks executed 0%
    #####: 1342:int playEmbargo(int currentPlayer, struct gameState *state, int handPos, int choice1, int *bonus){
        -: 1343:    //+2 Coins
        -: 1344:    //state->coins = state->coins + 2;
    #####: 1345:    *bonus = 2;
        -: 1346:
    #####: 1347:    if (choice1 == -1){
branch  0 never executed
branch  1 never executed
    #####: 1348:        fprintf(stderr, "Invalid. Usage: play embargo [supply#]\n");
call    0 never executed
    #####: 1349:        return -1;
        -: 1350:    }
        -: 1351:
        -: 1352:    //see if selected pile is in play
    #####: 1353:    if ( state->supplyCount[choice1] == -1 )
branch  0 never executed
branch  1 never executed
        -: 1354:    {
    #####: 1355:        return -1;
        -: 1356:    }
        -: 1357:
        -: 1358:    //add embargo token to selected supply pile
    #####: 1359:    state->embargoTokens[choice1]++;
        -: 1360:
        -: 1361:    //trash card
    #####: 1362:    discardCard(handPos, currentPlayer, state, 1);		
call    0 never executed
    #####: 1363:    return 0;
        -: 1364:}
        -: 1365:
        -: 1366:/****************************************
        -: 1367: * Function: playVillage()
        -: 1368: * Parameters: int, struct gameState, int
        -: 1369: * Description: village effect, gives player +1 card and +2 actions
        -: 1370: * Preconditions: passed in int of current player, initialized gameState, and hand
        -: 1371: * position of village card
        -: 1372: * Postconditions: player has +1 card and +2 actions
        -: 1373: * *************************************/
function playVillage called 3 returned 100% blocks executed 100%
        3: 1374:int playVillage(int currentPlayer, struct gameState *state, int handPos){
        -: 1375:    //+1 Card
        3: 1376:    drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1377:    /*$$*/
        3: 1378:   drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1379:
        -: 1380:    //+2 Actions
        3: 1381:    state->numActions = state->numActions + 2;
        -: 1382:
        -: 1383:    //discard played card from hand
        3: 1384:    discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
        3: 1385:    return 0;
        -: 1386:}
        -: 1387:
        -: 1388:/****************************************
        -: 1389: * Function: playSeaHag()
        -: 1390: * Parameters: int, struct gameState
        -: 1391: * Description: sea hag effect, other players discard top card and gain curse
        -: 1392: * Preconditions: current player int passed in, initialized gameState passed in
        -: 1393: * Postconditions: other players affected
        -: 1394: * *************************************/
function playSeaHag called 0 returned 0% blocks executed 0%
    #####: 1395:int playSeaHag(int currentPlayer, struct gameState *state){
        -: 1396:    int i;
    #####: 1397:    for (i = 0; i < state->numPlayers; i++){
branch  0 never executed
branch  1 never executed
    #####: 1398:        if (i != currentPlayer){
branch  0 never executed
branch  1 never executed
    #####: 1399:            state->discard[i][state->discardCount[i]] = 
    #####: 1400:                        state->deck[i][state->deckCount[i]--];
    #####: 1401:            state->deckCount[i]--;
    #####: 1402:            state->discardCount[i]++;
    #####: 1403:            state->deck[i][state->deckCount[i]--] = curse;//Top card now a curse
        -: 1404:        }
        -: 1405:    }
    #####: 1406:    return 0;
        -: 1407:}
        -: 1408:
        -: 1409:/****************************************
        -: 1410: * Function: playMinion
        -: 1411: * Parameters:, int, gameState, int, int, int, int*
        -: 1412: * Description: minion effect, +1 action, +2 coins or redraw 4 cards, 
        -: 1413: * other players discard hand
        -: 1414: * if more than 4 cards and redraw 4
        -: 1415: * Preconditions: passed valid: current player int, gameState, hand position minion
        -: 1416: * played from, choice1, choice2, and pointer to bonus coin variable
        -: 1417: * *************************************/
function playMinion called 4 returned 100% blocks executed 100%
        4: 1418:int playMinion(int currentPlayer, struct gameState *state, int handPos, 
        -: 1419:               int choice1, int choice2, int *bonus){
        -: 1420:    int i, j;
        -: 1421:
        -: 1422:    //+1 action
        4: 1423:    state->numActions++;
        -: 1424:
        -: 1425:    //discard card from hand
        4: 1426:    discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
        -: 1427:    // +2 coins
        4: 1428:    if (choice1) {
branch  0 taken 50% (fallthrough)
branch  1 taken 50%
        -: 1429:        //state->coins = state->coins + 2;
        2: 1430:        *bonus = 2;
        -: 1431:    }
        -: 1432:    //discard hand, redraw 4, other players with 5+ cards discard hand and draw 4
        -: 1433:    /*$$*/
        4: 1434:    if (choice2){
branch  0 taken 50% (fallthrough)
branch  1 taken 50%
        -: 1435:        //discard hand
       14: 1436:        while(numHandCards(state) > 0) {
call    0 returned 100%
branch  1 taken 83%
branch  2 taken 17% (fallthrough)
       10: 1437:            discardCard(handPos, currentPlayer, state, 0);
call    0 returned 100%
        -: 1438:        }
        -: 1439:        //draw 4
       10: 1440:        for (i = 0; i < 4; i++) {
branch  0 taken 80%
branch  1 taken 20% (fallthrough)
        8: 1441:            drawCard(currentPlayer, state);
call    0 returned 100%
        -: 1442:        }
        -: 1443:        //other players discard hand and redraw if hand size > 4
        8: 1444:        for (i = 0; i < state->numPlayers; i++) {
branch  0 taken 75%
branch  1 taken 25% (fallthrough)
        6: 1445:            if (i != currentPlayer) {
branch  0 taken 67% (fallthrough)
branch  1 taken 33%
        4: 1446:                if ( state->handCount[i] > 4 ) {
branch  0 taken 50% (fallthrough)
branch  1 taken 50%
        -: 1447:                    //discard hand
       14: 1448:                    while( state->handCount[i] > 0 ) {
branch  0 taken 83%
branch  1 taken 17% (fallthrough)
       10: 1449:                        discardCard(handPos, i, state, 0);
call    0 returned 100%
        -: 1450:                    }
        -: 1451:                    //draw 4
       10: 1452:                    for (j = 0; j < 4; j++) {
branch  0 taken 80%
branch  1 taken 20% (fallthrough)
        8: 1453:                        drawCard(i, state);
call    0 returned 100%
        -: 1454:                    }
        -: 1455:                }
        -: 1456:            }
        -: 1457:        }
        -: 1458:    }
        4: 1459:    return 0;
        -: 1460:}
        -: 1461:
        -: 1462:
        -: 1463://end of dominion.c
        -: 1464:
